user_id,order_id,order_value,product_id
26910,58313,0,4
26910,58313,0,11
26910,58313,0,24
24870,53607,150,2120
24870,79723,570,78095
24870,79723,570,2120
24870,79723,570,3140
24870,79723,570,2117
24870,79746,710,78269
24870,79746,710,78133
24870,79746,710,78095
24870,79746,710,2120
24870,79746,710,2117
24870,79746,710,3140
24870,79747,710,78269
24870,79747,710,78133
24870,79747,710,78095
24870,79747,710,2120
24870,79747,710,2117
24870,79747,710,3140
24870,79762,0,NULL
24870,79763,450,78095
24870,79763,450,3140
24870,79763,450,2120
24870,79763,450,2117
24870,79763,450,78269
24870,79763,450,78133
24870,82527,400,78173
24870,82527,400,78124
24870,82527,400,78250
24870,82528,330,78173
30210,64357,600,2118
3785,15800,250,3144
9414,NULL,NULL,NULL
4869,17633,250,1121
4869,17633,250,1110
34397,74256,150,2121
34397,74279,280,3134
34397,74378,430,3134
34397,74571,630,77797
34397,75674,280,3134
34397,75674,280,2120
34397,76561,280,2120
34397,76721,360,77879
34397,76721,360,77880
34397,76721,360,2120
34397,76724,730,77879
34397,76724,730,77880
34397,76724,730,2120
33202,71563,0,28
33202,71563,0,215
33202,71563,0,33
33202,71563,0,248
33202,71563,0,89
33202,71682,0,248
33202,71682,0,215
33202,71682,0,89
33202,71682,0,28
33202,71682,0,33
18962,NULL,NULL,NULL
19948,50706,370,77933
19948,50706,370,77816
19948,50706,370,77937
19948,50706,370,77953
34088,75661,0,77787
34088,75662,280,2115
34088,75824,340,77787
34088,76251,280,2115
26645,57100,0,2111
10583,27368,0,9
10583,27368,0,24
10583,46163,50,76
10583,61543,50,74
10583,65894,50,72
10583,65903,50,208
10583,65904,50,24
10583,65918,50,7
10583,67399,50,208
10583,68121,50,72
10583,68492,50,7
10583,83197,50,75
10583,83974,50,75
22173,48264,250,2120
18316,40897,0,5
18316,40897,0,7
18316,40897,0,1
18316,40897,0,6
18316,40897,0,25
18316,41083,0,14
18316,41083,0,1
18316,41083,0,15
18316,41083,0,6
18316,41083,0,5
17062,40317,600,77846
17062,40317,600,2113
17062,42621,0,77846
18943,41939,600,77970
18943,41939,600,77955
23893,51722,0,2113
23893,51722,0,77812
23893,51815,0,77812
23893,51815,0,2113
23893,53539,0,NULL
24572,53096,0,NULL
31257,66822,0,24
31257,66822,0,75
31257,66822,0,71
31257,66822,0,66
31257,66822,0,78
31257,69562,0,31
31257,69562,0,95
31257,69562,0,40
18726,41576,150,77912
18812,41708,500,78092
12410,30393,150,77783
12410,30445,150,77783
33329,71827,280,77846
33329,71827,280,78197
1191,11635,180,2117
1191,15950,250,2117
1191,18837,250,2120
1191,19224,250,2120
1191,24218,250,77897
1191,24435,250,78041
1191,80066,280,2117
20285,44329,400,2117
8621,24278,0,NULL
29243,62252,250,3144
29243,62566,0,3144
29243,62788,0,3144
29243,62788,0,1121
29243,64018,0,77925
29243,64018,0,77789
29243,64018,0,1121
29243,83842,0,77798
29243,83842,0,1121
29243,83918,0,77793
15172,35358,600,78065
26705,57239,150,2121
24080,53628,600,77851
24080,53628,600,77849
23278,52421,0,NULL
7722,NULL,NULL,NULL
26855,57503,250,78061
18040,40415,150,3134
18040,40415,150,2120
32534,69947,280,3141
2903,15093,250,77811
33510,72261,0,246
33510,72261,0,72
30793,65699,600,2114
30793,65699,600,78088
30793,65699,600,78160
30793,65699,600,77808
30793,65699,600,78189
31320,66985,280,3144
38165,83147,0,78132
38165,83147,0,77901
38165,83147,0,78183
38165,83150,0,78132
38165,83150,0,77901
38165,83150,0,78183
17436,39378,0,24
17436,39378,0,13
17436,39378,0,33
17436,39378,0,3
17436,39378,0,28
17436,43862,50,33
17436,43936,50,33
25221,54298,0,4
25221,54298,0,24
25221,54298,0,66
1702,12399,180,77784
1780,12490,180,2113
13477,NULL,NULL,NULL
22729,49267,0,78127
7433,22758,180,77847
7433,22771,180,77847
9188,24929,0,22
9188,24929,0,4
9188,24929,0,14
9188,24929,0,15
9188,24929,0,3
26336,56744,0,NULL
26336,56752,400,77797
26336,56752,400,2120
26336,56757,400,2120
26336,58528,150,2120
26336,58620,0,2120
26336,74904,0,NULL
26336,74905,340,77791
26336,74905,340,77802
26336,74905,340,77808
26336,74905,340,77811
26336,74905,340,2121
26336,74905,340,2117
26336,77480,0,NULL
26336,77481,430,3134
26336,77481,430,77811
26336,77481,430,77802
6758,21323,250,77925
6758,21323,250,77849
6758,21323,250,77789
6758,21532,250,77925
6758,21532,250,77849
6758,21753,250,77925
6758,21753,250,77789
6758,21753,250,77900
7016,21734,250,77925
7016,21734,250,77789
7016,21734,250,77845
21566,NULL,NULL,NULL
38400,83698,280,2114
38400,83698,280,78088
12198,30143,250,3135
12198,30143,250,3134
12198,30143,250,77804
12198,30143,250,77782
37064,80812,280,2117
5085,18064,250,2121
5085,18064,250,77846
5085,18070,180,2121
5085,18070,180,77846
5085,18071,250,2121
5085,18071,250,77846
5085,18076,180,3134
5085,18076,180,77904
5085,26831,300,2121
5085,26831,300,77846
5085,33722,180,3134
5085,33722,180,77846
5085,35656,180,3134
5085,35656,180,77846
5085,36794,300,3134
5085,36794,300,77846
5085,37922,450,77846
5085,37925,450,3134
5085,37925,450,77846
5085,37976,180,3134
5085,37976,180,77846
5085,45085,150,3134
5085,45085,150,77846
5085,45119,150,3134
5085,45119,150,77846
5085,45196,150,3134
5085,45196,150,77846
5085,45390,150,3134
5085,45390,150,77846
5085,45537,150,3134
5085,45567,150,3134
5085,45600,150,3134
5085,45684,250,77846
5085,75492,600,78196
5085,75492,600,77899
16922,38472,450,77938
16922,38472,450,78087
35864,77808,630,77844
35864,77916,0,78076
35864,80523,0,77844
14209,33410,600,2121
14209,33410,600,2120
14209,33413,600,3140
14209,33413,600,2121
14209,33413,600,2120
27309,58284,600,78061
31343,67033,280,3134
36059,78257,210,2121
17834,40061,0,2117
29869,63525,0,NULL
26458,56712,0,28
26458,56712,0,92
26458,56719,0,NULL
27840,59352,50,71
29882,63539,0,NULL
2359,13382,250,2117
2359,13429,180,2117
13633,NULL,NULL,NULL
11725,29294,600,77930
3933,NULL,NULL,NULL
15275,35508,180,3136
15275,35508,180,3145
543,10815,180,77793
5712,19169,250,3134
38574,84064,280,78067
8865,24526,0,1
8865,24526,0,6
8865,24526,0,4
8865,24526,0,3
8865,24526,0,8
16448,37636,0,44
22505,48918,250,77856
20111,43973,0,6
20111,43973,0,14
20111,43973,0,66
20111,43973,0,67
20111,43973,0,13
20111,49027,0,66
27852,59374,150,3144
27852,59881,250,78074
7912,23644,0,1
7912,23644,0,9
7912,23644,0,4
7912,23644,0,15
7912,23644,0,6
31576,67659,0,24
31576,67659,0,68
31576,67659,0,87
31576,67659,0,213
31576,67659,0,215
31576,71877,50,24
489,10741,180,77782
489,10741,180,77784
489,10893,180,77782
489,10893,180,77812
24879,53632,0,86
24879,53632,0,32
24879,53632,0,4
24879,53632,0,29
24879,53632,0,63
9185,24925,0,5
9185,24925,0,3
9185,24925,0,1
9185,24925,0,15
9185,24925,0,6
29326,62436,0,5
29326,62436,0,24
19628,43113,0,24
19628,43113,0,13
19628,43113,0,33
19628,43113,0,3
19628,43113,0,67
11260,NULL,NULL,NULL
22367,48647,0,NULL
29073,61838,0,66
29073,61838,0,7
29073,61838,0,6
29073,61838,0,4
3742,22182,180,77938
3742,43439,180,77816
3742,46633,300,77870
3742,46633,300,77799
3742,46645,400,77870
3742,46645,400,77799
22360,48639,250,78058
7265,22402,600,2117
7265,22411,600,2117
7265,26007,250,2117
7265,26007,250,78043
18623,NULL,NULL,NULL
14689,34424,400,3140
14689,34424,400,78041
35460,76858,0,NULL
35460,76915,0,77802
35460,76915,0,77797
35460,76915,0,2116
35460,76915,0,3134
35460,76915,0,2120
35460,76941,0,3142
35460,77042,0,77811
35460,77042,0,3142
14164,NULL,NULL,NULL
19647,43152,0,78089
8187,23898,0,4
8187,23898,0,1
8187,23898,0,7
8187,23898,0,5
8187,23898,0,14
26652,57121,600,3142
14018,33062,0,24
14018,33062,0,21
14018,33062,0,3
14018,33062,0,13
14018,33065,0,24
14018,33065,0,21
14018,33065,0,13
14018,33065,0,3
16226,37192,150,2117
31898,68438,0,77995
24538,53053,250,77784
24538,53569,250,77784
24538,53800,250,78119
28214,NULL,NULL,NULL
18711,41548,0,75
4029,16208,400,77819
4029,18353,250,77819
4029,19311,NULL,77819
38279,83371,0,NULL
14826,34695,450,77792
14826,34695,450,2121
14826,34695,450,2120
14826,34695,450,2117
35511,76996,0,78224
35511,77020,0,78224
3620,15535,250,2121
6297,20275,600,2117
6955,21637,150,2117
6955,21645,150,2117
6955,21717,150,2121
6242,NULL,NULL,NULL
4682,17326,250,77892
4682,47061,150,78076
4682,47111,150,1121
4682,47121,250,1121
4682,47148,150,1121
21746,47406,0,24
21746,47406,0,1
21746,47406,0,67
21746,47409,0,24
21746,47409,0,4
21746,47409,0,28
21746,47409,0,67
21746,47409,0,1
21746,55003,0,24
21746,55003,0,4
21746,55003,0,67
21746,55003,0,87
21746,55003,0,32
34682,74913,280,77794
34682,78216,210,77794
36044,78215,280,77794
30266,64525,330,77898
30266,64525,330,77894
30266,64525,330,77812
30266,64525,330,2121
30266,64525,330,2116
30266,64525,330,77846
30266,64525,330,77895
30266,78357,330,2115
30266,78357,330,2120
30266,78357,330,2118
30266,78357,330,2117
30266,78358,330,2115
30266,78358,330,2120
30266,78358,330,2118
30266,78358,330,2117
30266,78398,330,2115
30266,78398,330,2118
30266,78398,330,2120
30266,78398,330,2117
30266,78399,0,2115
30266,78399,0,78090
30266,78399,0,78043
30266,78399,0,77819
3853,15907,180,2118
3853,20950,0,NULL
3853,52524,0,NULL
3853,52556,0,77791
3853,52556,0,27
3853,52556,0,78095
3853,52556,0,2117
3853,52573,450,77791
29695,63144,300,1121
28719,61051,600,77796
11104,28349,0,11
11104,28349,0,14
28042,59748,150,77925
28042,59751,0,NULL
38162,83140,150,77901
38209,83246,0,3
38209,83246,0,24
38209,83246,0,86
31817,68250,500,2116
31817,68250,500,77915
31817,68251,500,2116
31817,68251,500,77915
31817,68255,500,77915
31817,68255,500,2116
32694,70357,210,78055
32963,71023,0,219
38416,83733,430,2120
38416,83733,430,77913
6757,21318,0,NULL
6757,57588,0,NULL
6757,57688,0,NULL
9763,25908,0,NULL
13186,31636,600,77938
20848,45548,0,74
25984,NULL,NULL,NULL
32331,69460,50,24
3924,16029,250,77850
3924,16031,250,77850
3924,16046,250,77850
3924,16052,250,NULL
3924,16099,250,NULL
3924,16494,250,77850
3924,18574,250,NULL
3924,22940,250,1121
3924,23188,250,77848
3924,23221,0,NULL
3924,23335,250,1121
3924,23356,250,77892
3924,23356,250,1111
3924,23523,250,1111
3924,24986,250,1121
3924,25183,250,1121
3924,27951,250,77925
3924,27951,250,1121
3924,27951,250,3144
3924,30591,250,1121
3924,36146,250,77925
3924,41043,0,NULL
3924,58057,150,77925
3924,60103,150,77925
3924,60680,0,NULL
3924,61083,290,77798
3924,61083,290,77925
3924,61083,290,1111
3924,61083,290,3144
3924,61289,150,77925
3924,62618,0,NULL
3924,62647,250,77851
3924,64549,250,77851
3924,66415,500,77925
3924,66415,500,77849
3924,66415,500,1121
3924,68026,280,77796
3924,68390,0,NULL
3924,68696,280,77851
3924,76035,340,78131
3924,76035,340,77851
3924,76035,340,77789
3924,76035,340,1121
32972,71036,280,78041
17379,NULL,NULL,NULL
37207,81152,280,77899
35667,77372,280,77892
19937,43673,290,77792
19937,43673,290,77811
19937,44415,290,77811
19937,44415,290,77792
19937,44415,290,2121
19937,44415,290,2120
19937,44415,290,2117
19937,44464,330,78112
10748,NULL,NULL,NULL
13516,32221,250,77792
30018,63919,150,78095
30018,63990,0,NULL
30018,63991,0,NULL
30018,63998,150,2121
30018,63999,0,2121
30018,64561,150,2121
22961,49828,250,78043
33707,72726,150,78102
25412,54650,400,77948
18802,41714,0,21
18802,41714,0,28
18802,41714,0,41
18802,41714,0,67
9802,25965,400,77894
9802,25965,400,78032
9802,27106,600,77894
9802,27106,600,78032
9802,28856,600,2121
9802,28856,600,2116
9802,28856,600,2117
9802,28856,600,77895
9802,28856,600,77802
9802,28856,600,77889
6747,21373,400,77784
6747,21373,400,77783
33063,71241,280,77931
33063,71241,280,77875
33063,71241,280,77808
33063,71241,280,78188
22755,49341,0,32
22755,49341,0,40
268,10502,180,2117
21881,47713,150,3134
21881,48476,150,2113
21881,66775,210,78095
21881,67626,210,2117
32442,69694,0,96
32442,69694,0,216
32442,69694,0,34
32442,69694,0,30
32442,69694,0,88
17605,NULL,NULL,NULL
32820,70695,280,2113
16610,37910,0,NULL
36501,79384,430,2120
30235,64545,0,NULL
2936,14432,250,2121
2936,14432,250,2120
2936,20084,250,2121
2936,20656,400,2120
2936,45233,150,2120
2936,48214,150,2120
2936,50834,250,2120
2936,50834,250,2117
2936,50834,250,77811
2936,50931,250,2120
2936,50931,250,2117
2936,50931,250,77811
2936,54227,400,2120
2936,54227,400,77811
38321,83498,280,78074
1798,15655,250,2117
1798,15655,250,2113
1798,15655,250,2110
1798,15655,250,77818
1798,15655,250,77802
1798,16604,250,77818
1798,16620,250,2117
1798,16620,250,2113
1798,16620,250,77818
1798,17348,250,77791
1798,17348,250,77864
1798,17504,250,77818
1798,17504,250,2117
1798,17504,250,77864
1798,17504,250,77802
1798,19484,250,77818
1798,19484,250,2117
1798,19484,250,77819
1798,21126,250,77818
1798,21126,250,2117
1798,21126,250,2110
1798,22915,400,2115
1798,22915,400,2118
1798,22938,400,2118
1798,22938,400,2115
1798,26151,250,2113
1798,28353,0,NULL
1798,64818,0,2117
12385,30362,250,77799
15173,NULL,NULL,NULL
23419,50779,450,77786
11891,NULL,NULL,NULL
32361,69517,0,2117
32361,69595,0,2117
10072,26407,250,78044
10072,29170,250,77847
10072,29658,250,77847
38058,82891,340,77781
6802,21428,250,77782
13809,NULL,NULL,NULL
10247,26712,250,3138
10247,28105,180,3138
10247,34600,180,3138
10247,34903,180,3138
10247,35205,0,NULL
10247,49184,450,3138
297,10424,180,3140
297,10424,180,2113
297,10443,180,2113
297,10443,180,3140
297,10629,180,NULL
297,11721,180,77862
20792,45433,0,28
20792,45448,0,24
20792,45448,0,13
20792,45448,0,33
20792,45448,0,3
20792,50369,0,NULL
31816,68249,0,28
31816,68249,0,85
31816,68249,0,213
31816,68249,0,92
18930,41974,0,43
18930,41974,0,67
18930,41974,0,7
18930,41974,0,44
18930,41974,0,32
27155,58032,250,78043
1752,12461,180,77851
1752,12461,180,1121
1752,12461,180,77856
38103,83001,580,78275
38103,83001,580,77898
38103,83001,580,78032
38103,83001,580,2121
38103,83001,580,77802
38103,83001,580,77808
38103,83001,580,2111
38103,83664,660,77802
38103,83664,660,77875
38103,83664,660,2116
38103,83664,660,2111
38103,83664,660,78032
38103,83664,660,78283
38103,83664,660,78285
38103,83664,660,78170
38103,83664,660,77881
38103,83664,660,78259
38103,83689,520,2121
38103,83689,520,77802
38103,83689,520,78170
38103,83689,520,77875
38103,83689,520,78259
38103,83689,520,78032
38103,83748,480,78170
38103,83748,480,77875
38103,83748,480,78032
38103,83748,480,77881
38103,83748,480,2121
38103,83908,430,78170
38103,83908,430,77875
38103,83917,680,77875
38103,83917,680,78032
38103,83917,680,77881
38103,83917,680,2121
38103,83917,680,2111
38103,83917,680,78243
38103,83917,680,78072
3816,15848,250,77862
3816,16507,250,77862
3816,18204,250,77862
15296,35552,180,1111
15296,58233,450,1111
15296,58523,0,77848
15296,68117,210,77845
24406,52812,0,90
24406,52812,0,89
24406,52818,0,NULL
8786,24439,250,2110
8786,29180,250,2117
8786,30014,400,2117
8786,30023,400,2117
8786,30023,400,3141
8786,30068,400,3141
8786,30672,250,77926
32511,69889,0,NULL
32511,69889,0,95
32511,69889,0,74
32511,69889,0,107
12329,NULL,NULL,NULL
12759,30892,0,1
12759,30892,0,33
12759,30892,0,14
12759,30892,0,28
12759,30892,0,30
12759,30894,0,1
12759,30894,0,33
12759,30894,0,14
12759,30894,0,30
12759,30894,0,28
27543,58780,50,75
27543,58782,50,75
29039,61776,0,4
29039,61776,0,7
30515,65072,0,71
30515,66439,0,NULL
30515,68157,0,NULL
30515,68389,50,71
7551,NULL,NULL,NULL
36174,78572,630,77850
30061,64011,150,2121
19881,43576,0,7
27308,58281,150,3134
31493,67403,0,5
31493,67403,0,7
31493,67403,0,24
31493,67403,0,215
31493,67403,0,87
31493,67712,0,NULL
15933,36704,0,12
2806,14216,180,77811
2806,14216,180,2117
11073,28532,250,77951
27312,58287,150,3134
8664,24319,0,11
18513,41258,600,78034
24707,53700,0,28
30391,64800,0,89
30391,64800,0,91
30391,64800,0,85
30391,64800,0,45
30391,64800,0,67
30391,65283,680,77926
30391,65284,0,77926
30391,65651,0,89
30391,65651,0,91
30391,65651,0,85
30391,65651,0,45
8504,NULL,NULL,NULL
22723,49257,0,27
22723,49257,0,8
22723,49257,0,32
37947,82631,0,NULL
25428,54687,250,3141
13660,32436,0,6
13660,32436,0,1
13660,32436,0,4
13660,32436,0,11
13660,32436,0,15
13875,32804,250,2117
13875,32908,250,2116
13875,34631,250,2116
13875,43474,400,2117
13875,43493,600,2117
13875,44194,250,2117
13875,44926,250,2117
13875,47568,0,NULL
13875,48573,400,2117
13875,48663,600,2117
13875,48685,470,2117
13875,48698,600,2117
13875,50816,250,78043
13875,50823,250,78058
13875,50936,250,78043
13875,51372,250,78043
13875,51564,250,78043
13875,51577,250,78043
13875,55122,250,78074
13875,55667,250,78074
13875,64240,250,77864
13875,64263,250,3140
13875,64264,250,3140
13875,74524,280,78138
13875,74525,280,78138
13875,79818,280,2117
13875,79819,280,2117
13875,80315,280,2117
13875,80316,280,2117
13875,80453,280,2117
13875,80454,280,2117
13875,83436,280,78138
13875,83437,280,78138
13875,83591,280,2117
13875,83592,280,2117
18940,NULL,NULL,NULL
28316,60252,50,96
37431,81692,400,78131
37431,81692,400,77820
24514,53018,150,2121
27273,NULL,NULL,NULL
38026,82818,430,78244
38026,82818,430,77819
38026,82818,430,77802
7474,22845,400,77789
28895,61445,250,77796
28895,64267,290,77785
28895,67769,340,77785
28895,67769,340,3134
28895,67769,340,2114
28895,67769,340,3141
1953,12698,180,1110
3580,15468,250,3138
4073,16300,250,77792
4073,16300,250,2121
4073,16300,250,2117
4073,17315,250,77792
4073,17315,250,2121
4073,17315,250,2117
4073,17615,250,2117
4073,17615,250,2120
4073,17615,250,2121
4073,17654,250,77792
13925,32913,600,77862
13925,48575,0,NULL
16596,46160,50,74
12637,NULL,NULL,NULL
11290,28542,250,77955
11290,28542,250,1121
6744,21270,150,1110
6744,48935,0,77937
29301,62373,0,24
29301,62373,0,1
29301,62373,0,4
29301,62373,0,27
29301,62373,0,97
2375,13415,250,2117
2375,17036,250,2110
15702,39728,400,78003
15702,39756,400,78003
15702,78653,280,78182
20245,44192,250,77955
7249,22365,0,NULL
21685,NULL,NULL,NULL
10607,27413,450,78056
5419,18641,250,77901
5419,18641,250,77903
9925,26794,150,2117
9925,26915,150,2117
9925,45055,150,77970
9925,49433,150,77970
16802,38242,150,77931
11667,NULL,NULL,NULL
8563,NULL,NULL,NULL
22150,48234,450,78092
22150,50239,0,78092
22150,50239,0,78098
22150,50239,0,78150
22150,50239,0,77868
16807,38258,250,2121
16807,38919,600,2121
16807,38969,600,2121
16807,39000,600,2121
16807,39031,600,2121
13606,32362,250,3134
13606,32362,250,2115
13606,32362,250,2118
13606,32377,250,3134
13606,32377,250,2115
13606,45075,150,2118
24865,53608,0,77903
24865,55887,0,2116
24865,65779,0,77945
24865,65779,0,78183
334,NULL,NULL,NULL
1791,12499,180,2119
31315,66973,150,2120
34520,74553,0,78162
36790,80097,0,NULL
36790,80435,0,NULL
5566,NULL,NULL,NULL
28037,59733,0,NULL
5847,NULL,NULL,NULL
15616,36108,400,77938
15616,36111,1200,77938
15616,46921,600,78092
15616,46926,500,78092
34767,75104,0,250
34767,75104,0,28
34767,75104,0,74
34767,75104,0,97
15048,35084,400,2120
15048,35090,0,NULL
15048,76834,0,NULL
22159,48246,150,77845
13406,NULL,NULL,NULL
8384,NULL,NULL,NULL
6762,21331,250,1111
6762,21352,600,77845
6762,21368,250,1111
6762,21408,250,1111
6762,21411,180,1111
6762,21675,180,1111
6762,22043,180,3144
6762,22043,180,1111
6762,22469,180,1111
6762,26975,180,1121
6762,27526,180,3144
6762,28701,180,3144
6762,30364,180,3144
6762,60349,180,3144
6762,62002,220,77925
6762,62002,220,3144
6762,62002,220,77820
6762,62011,260,77820
6762,62011,260,77856
6762,62011,260,77925
6762,62011,260,3144
6762,62029,300,78110
6762,62150,300,78110
6762,62162,580,77793
6762,62162,580,78110
6762,62162,580,77955
6762,62162,580,77856
6762,62162,580,77820
6762,62162,580,77925
6762,62163,260,77856
6762,62163,260,77820
6762,62163,260,77925
6762,62163,260,3144
6762,62163,260,77873
6762,62457,260,78073
6762,62457,260,3144
6762,62457,260,77856
6762,62457,260,77820
6762,63576,660,3144
6762,63576,660,77793
6762,63576,660,78110
6762,63576,660,77955
6762,63576,660,77856
6762,63576,660,77820
6762,63576,660,77925
6762,63576,660,78073
6762,63577,180,78097
844,11210,180,3134
844,11627,180,77819
844,13588,250,2117
844,28382,250,2117
844,28382,250,77806
844,28382,250,77812
21369,46692,150,77938
38550,84009,0,78074
38550,84013,0,3144
21467,46895,150,78041
23505,50940,400,77862
4332,16817,250,2120
4332,16817,250,3134
4332,16817,250,77802
4332,16819,250,3134
4332,16819,250,77802
4332,16819,250,2120
26984,57755,0,95
4534,NULL,NULL,NULL
22560,48998,0,42
22560,48998,0,32
22560,48998,0,38
22560,49007,0,32
22560,49007,0,42
22560,49013,0,NULL
22560,49694,0,42
22560,49923,0,NULL
22560,55044,0,NULL
23453,50960,0,87
23453,50960,0,4
23453,50960,0,45
23453,50960,0,7
23453,50960,0,12
38262,83339,0,96
38262,83339,0,95
38262,83339,0,215
7351,22576,450,78041
7351,22578,180,77783
7351,22578,180,77874
37970,82672,280,77932
37970,82745,430,77932
3022,14571,250,3138
2124,12995,180,77882
22797,49432,0,32
37674,82245,280,78181
32073,68831,0,28
32073,68831,0,24
32073,68831,0,97
32073,68831,0,215
32073,68831,0,67
32073,72336,50,215
8423,24101,600,77862
22765,49364,50,73
22765,49459,0,7
22765,49459,0,1
22765,49459,0,12
22765,49459,0,73
22765,49459,0,2
22765,49500,0,2
22765,49500,0,1
22765,49500,0,73
22765,49500,0,7
22765,49500,0,12
22765,53452,0,73
3935,16045,250,77892
12824,NULL,NULL,NULL
21362,46666,150,77938
17706,39858,0,29
17706,39858,0,11
17706,39858,0,4
17706,39858,0,27
17706,39858,0,12
27019,57809,150,77851
19933,43672,450,77877
19933,43672,450,2113
38221,83263,280,78259
38221,83263,280,78195
38221,83263,280,78185
26014,55761,150,77818
26014,55764,0,NULL
28973,61620,450,77780
28973,62802,290,77786
28973,62802,290,2121
28973,62802,290,2120
28973,62802,290,2113
28973,62887,150,77938
28973,63262,0,NULL
2529,13668,180,2114
2529,13704,250,2114
2529,13724,NULL,2114
2529,26456,50,78019
2529,33958,0,77937
2529,36556,0,78072
2529,36556,0,77817
2529,44034,NULL,78072
2529,44034,NULL,77816
2529,49473,50,75
2529,50465,50,75
2529,50744,0,75
2529,52372,0,78103
2529,53527,0,78103
2529,57703,150,78069
2529,57703,150,77817
2529,57929,180,78104
2529,58767,0,78103
2529,58767,0,78146
2529,59337,0,77912
2529,59337,0,2120
2529,59337,0,2117
13461,32133,0,16
25724,55221,50,74
15189,35382,150,77925
14621,34282,250,78073
14621,35100,180,78073
14621,36366,0,NULL
14621,37647,180,78072
14621,37647,180,77875
14621,46681,150,77856
14621,46727,150,77856
14621,46900,150,77820
14621,47826,150,77856
14621,48690,150,77856
14621,49641,150,77856
14621,51514,150,77856
14621,51788,180,77856
14621,51827,180,77856
14621,55729,180,78073
14621,55731,180,78073
14621,56143,180,78073
14621,56200,180,78073
14621,56207,180,78073
14621,56207,180,78044
14621,56600,180,78073
14621,56600,180,78044
14621,57574,150,78069
14621,57574,150,78044
14621,62527,180,77937
14621,69440,480,77937
14621,69441,480,77937
14621,73710,210,77876
14621,75105,0,NULL
14621,75475,210,78251
14621,76873,210,78073
14621,77522,210,78251
14621,78845,210,78251
14621,78846,210,78251
14621,83461,0,NULL
14621,83462,210,78163
14621,83462,210,77937
14621,84012,210,78251
23803,51541,250,2117
24901,53680,0,40
24901,53936,0,NULL
9900,26109,0,4
9900,26109,0,14
9900,26109,0,9
9900,26109,0,13
9900,26109,0,21
9900,26111,50,NULL
20721,45249,150,3134
13486,32167,0,14
13486,45506,0,76
32524,69912,0,NULL
32524,72901,0,NULL
30269,64531,100,77936
30269,64531,100,77901
30269,64531,100,77903
30269,64531,100,77808
12076,29907,250,3139
12076,30062,600,3139
12076,30709,600,77898
12076,32026,0,NULL
1162,11602,180,3144
1162,11602,180,1110
11708,29267,150,3145
34994,75624,150,3144
26217,56201,600,77789
25422,54669,0,NULL
34674,74897,0,28
34674,74897,0,215
34674,74897,0,216
34674,74897,0,96
34674,74897,0,95
13359,31944,0,6
13359,31944,0,1
13359,31944,0,4
32987,71069,0,41
32987,71069,0,40
32987,71069,0,14
32987,71101,0,24
32987,71101,0,41
32987,71101,0,40
32987,71101,0,14
7214,22306,0,NULL
7214,22312,180,77901
7214,22312,180,77946
7214,22312,180,77874
2890,14355,400,2121
2890,14640,NULL,NULL
2890,15113,100,NULL
2890,45365,250,2121
2890,45365,250,2115
2890,46705,400,2121
2890,46705,400,2115
2890,49481,400,2121
2890,49481,400,2115
2890,55242,250,2115
2890,62088,250,2116
2890,77028,0,2121
2890,77028,0,3134
34678,74906,280,77951
1007,NULL,NULL,NULL
28176,60009,0,67
28176,60009,0,33
28176,60009,0,24
28176,60009,0,27
28176,60026,0,24
28176,60026,0,33
28176,60026,0,27
28176,60026,0,67
23104,50097,0,24
23104,50097,0,33
23104,50097,0,21
23104,50097,0,27
23104,50097,0,75
18485,41205,150,3144
18485,41205,150,77925
2190,13092,180,2111
2921,14409,250,2117
27915,59508,0,NULL
2195,13105,180,2116
2195,13105,180,77846
2195,13105,180,2121
2195,13105,180,77889
2195,13105,180,77802
31680,67940,500,3144
31680,67940,500,77820
31680,67940,500,78141
31680,69943,280,78076
31680,70662,280,77849
38167,NULL,NULL,NULL
30013,63908,150,77925
37907,NULL,NULL,NULL
19627,NULL,NULL,NULL
15594,36073,450,78092
15594,36407,450,78092
8737,24431,0,14
8737,26360,0,14
8737,61536,0,38
8737,61536,0,31
8737,61536,0,95
8737,61536,0,96
22850,49588,250,2118
19510,42884,0,NULL
6205,20100,0,NULL
6205,44328,150,3134
6205,46664,150,3134
11702,29260,150,2117
1139,11577,180,77825
14138,33280,0,NULL
20563,44837,870,78092
20563,44837,870,77785
15343,35637,150,77955
15343,61313,250,78079
15343,61384,250,78079
15570,36029,250,2120
10277,26753,150,77783
4616,17508,250,77864
4616,17672,250,77786
4616,17672,250,77781
4616,17672,250,77926
23752,51454,50,74
27525,58751,0,NULL
2263,13212,180,2113
11868,NULL,NULL,NULL
23277,50495,0,38
23277,50495,0,31
23277,50495,0,32
23277,50495,0,41
10560,27340,0,8
10560,27340,0,2
10560,27340,0,9
10560,27340,0,12
10560,27340,0,15
33677,72634,0,2113
33677,72718,0,2113
9277,NULL,NULL,NULL
24910,53702,290,77930
24910,54191,290,77930
4340,16768,250,2110
4340,16768,250,77809
38537,83982,0,76
1601,12268,180,77848
17870,40129,250,3138
17870,40129,250,77809
17870,40129,250,77810
13713,NULL,NULL,NULL
10578,NULL,NULL,NULL
35308,76439,280,77950
31585,67676,0,NULL
19638,43133,150,2117
373,10560,80,77852
373,11821,180,2118
373,13749,250,77853
373,13749,250,77854
373,13749,250,77855
373,14829,250,77853
373,14829,250,77854
373,14829,250,77855
