user_id,gender,log_in_count,fraud,source,state
17228,male,2,0,twitter,CA
17229,male,1,0,fb,NY
17230,male,1,0,seo,NY
17231,male,1,0,seo,NY
17232,male,4,0,seo,KS
17233,male,6,0,seo,NY
17234,male,1,0,ig,NY
17235,male,1,0,seo,NY
17236,male,1,0,seo,NY
17237,male,3,0,twitter,CA
17238,male,1,0,ig,NY
17239,male,1,0,twitter,NY
17240,male,1,0,ig,NY
17241,male,2,0,ig,CA
17242,male,4,0,seo,KS
17243,male,13,0,fb,NY
17244,male,1,0,twitter,NY
17245,male,8,0,fb,CA
17246,male,1,0,ig,NY
17247,male,5,0,seo,NE
17248,male,1,0,fb,NY
17249,male,2,0,ig,CA
17250,male,1,0,twitter,NY
17251,male,4,0,seo,KS
17252,male,1,0,fb,NY
17253,male,1,0,ig,NY
17254,male,1,0,ig,NY
17255,male,3,0,seo,CA
17256,male,1,0,seo,NY
17257,male,1,0,ig,NY
17258,male,1,0,fb,NY
17259,male,2,0,seo,CA
17260,male,1,0,seo,NY
17261,male,1,0,twitter,NY
17262,male,1,0,ig,NY
17263,male,2,0,seo,CA
17264,male,3,0,fb,CA
17265,male,1,0,twitter,NY
17266,male,5,0,seo,NE
17267,male,1,0,twitter,NY
17268,male,1,0,twitter,NY
17270,male,2,0,ig,CA
17271,male,1,0,twitter,NY
17272,male,1,0,seo,NY
17273,male,1,0,seo,NY
17274,male,2,0,ig,CA
17275,male,5,0,seo,NE
17276,male,1,0,seo,NY
17277,male,4,0,seo,KS
17278,male,1,0,seo,NY
17279,male,1,0,ig,NY
17280,male,1,0,seo,NY
17281,male,1,0,fb,NY
17282,male,4,0,seo,KS
17283,male,1,0,twitter,NY
17284,male,1,0,seo,NY
17285,male,1,0,fb,NY
17286,male,3,0,seo,NY
17287,male,1,0,ig,NY
17288,male,4,0,ig,KS
17289,male,1,0,fb,NY
17290,male,1,0,seo,NY
17291,male,1,0,seo,NY
17292,male,2,0,ig,CA
17293,male,1,0,seo,NY
17294,male,7,0,seo,MD
17295,male,1,0,fb,NY
17296,male,2,0,fb,CA
17297,male,1,0,ig,NY
17298,male,2,0,seo,CA
17299,male,1,0,ig,NY
17301,male,2,0,seo,CA
17302,male,2,0,seo,CA
17303,male,2,0,twitter,CA
17304,male,1,0,fb,NY
17305,male,1,0,ig,NY
17306,male,1,0,seo,NY
17307,male,1,0,twitter,NY
17308,male,1,0,seo,NY
17309,male,1,0,twitter,NY
17310,male,1,0,seo,NY
17311,male,1,0,fb,NY
17312,male,1,0,fb,NY
17313,male,1,0,seo,NY
17314,male,1,0,seo,NY
17315,male,2,0,ig,CA
17316,male,4,0,seo,KS
17317,male,2,0,ig,CA
17318,male,1,0,seo,NY
17319,male,3,0,ig,CA
17320,male,1,0,ig,NY
17321,male,1,0,ig,NY
17322,male,1,0,fb,NY
17323,male,1,0,twitter,NY
17324,male,4,0,twitter,KS
17325,male,1,0,seo,NY
17326,male,1,0,seo,NY
17327,male,3,0,seo,CA
17328,female,9,0,fb,CA
17329,male,1,0,seo,NY
17330,male,1,0,seo,NY
17331,male,2,0,ig,CA
17332,male,4,0,fb,KS
17333,male,1,0,ig,NY
17334,male,1,0,seo,NY
17335,male,1,0,seo,NY
17336,male,1,0,seo,NY
17337,male,1,0,twitter,NY
17338,male,1,0,seo,NY
17339,male,1,0,fb,NY
17340,male,41,0,fb,NY
17341,male,1,0,seo,NY
17342,male,9,0,seo,CA
17343,male,1,0,seo,NY
17344,male,1,0,seo,NY
17345,male,4,0,seo,KS
17346,male,1,0,twitter,NY
17347,male,1,0,fb,NY
17348,male,1,0,fb,NY
17349,male,1,0,twitter,NY
17350,male,1,0,ig,NY
17351,male,1,0,ig,NY
17352,male,2,0,seo,CA
17353,male,1,0,fb,NY
17354,male,1,0,ig,NY
17355,male,1,0,fb,NY
17356,male,1,0,seo,NY
17357,male,1,0,twitter,NY
17358,male,8,0,seo,GA
17359,male,1,0,ig,NY
17360,male,1,0,ig,NY
17361,male,3,0,twitter,CA
17362,male,1,0,twitter,NY
17363,male,1,0,twitter,NY
17364,male,1,0,seo,NY
17365,male,3,0,seo,CA
17366,male,5,0,twitter,NE
17367,male,2,0,seo,CA
17368,male,3,0,ig,CA
17369,male,2,0,ig,CA
17370,male,1,0,twitter,NY
17371,male,2,0,seo,CA
17372,male,1,0,seo,NY
17373,male,1,0,seo,NY
17374,male,1,0,seo,NY
17375,male,2,0,seo,CA
17376,male,1,0,twitter,NY
17377,male,1,0,twitter,NY
17378,male,1,0,fb,NY
17379,male,1,0,twitter,NY
17380,male,1,0,fb,NY
17381,male,3,0,seo,CA
17382,male,9,0,twitter,CA
17383,male,2,0,seo,CA
17384,male,1,0,seo,NY
17385,male,2,0,seo,CA
17386,male,1,0,fb,NY
17387,male,1,0,fb,NY
17388,male,1,0,seo,NY
17389,male,1,0,twitter,NY
17390,male,1,0,seo,NY
17391,male,2,0,seo,CA
17392,male,1,0,ig,NY
17393,male,1,0,seo,NY
17394,male,1,0,twitter,NY
17395,male,1,0,fb,NY
17396,male,1,0,ig,NY
17397,male,1,0,seo,NY
17398,male,1,0,seo,NY
17399,male,1,0,seo,NY
17400,male,1,0,seo,NY
17401,male,1,0,twitter,NY
17402,male,1,0,seo,NY
17403,male,5,0,seo,NE
17404,male,1,0,seo,NY
17405,male,2,0,seo,CA
17406,male,2,0,twitter,CA
17407,male,1,0,fb,NY
17408,male,2,0,fb,CA
17409,male,1,0,fb,NY
17410,male,1,0,ig,NY
17411,male,1,0,seo,NY
17412,male,1,0,ig,NY
17413,male,2,0,twitter,CA
17414,male,1,0,twitter,NY
17415,male,1,0,fb,NY
17416,male,1,0,fb,NY
17417,male,1,0,ig,NY
17418,male,2,0,ig,CA
17419,female,13,0,seo,TX
17420,male,1,0,seo,NY
17421,male,1,0,seo,NY
17422,male,3,0,fb,CA
17423,male,1,0,twitter,NY
17424,male,2,0,twitter,CA
17425,male,1,0,seo,NY
17426,male,1,0,twitter,NY
17427,male,1,0,twitter,NY
17428,male,1,0,seo,NY
17429,male,1,0,seo,NY
17430,male,3,0,twitter,CA
17431,male,1,0,ig,NY
17432,male,3,0,seo,CA
17433,male,1,0,ig,NY
17434,male,1,0,fb,NY
17435,male,5,0,ig,NE
17436,male,5,0,fb,NE
17437,male,1,0,twitter,NY
17438,male,1,0,ig,NY
17439,male,1,0,fb,NY
17440,male,1,0,fb,NY
17441,male,2,0,fb,CA
17442,male,1,0,twitter,NY
17443,male,9,0,fb,CA
17444,male,1,0,twitter,NY
17445,male,2,0,seo,CA
17446,male,5,0,seo,NE
17447,male,1,0,seo,NY
17448,male,1,0,seo,NY
17449,male,2,0,seo,CA
17450,male,1,0,twitter,NY
17451,male,1,0,seo,NY
17452,male,1,0,ig,NY
17453,male,3,0,seo,CA
17454,male,2,0,twitter,TN
17455,male,1,0,seo,NY
17456,male,1,0,seo,NY
17457,male,1,0,ig,NY
17458,male,2,0,ig,CA
17459,male,2,0,ig,CA
17460,male,2,0,seo,CA
17461,male,1,0,seo,NY
17462,male,1,0,seo,NY
17463,male,1,0,ig,NY
17464,male,2,0,fb,CA
17465,male,1,0,ig,NY
17466,male,1,0,fb,NY
17467,male,3,0,seo,CA
17468,male,1,0,seo,NY
17469,male,1,0,seo,NY
17470,male,2,0,seo,CA
17471,male,2,0,seo,CA
17472,male,5,0,fb,NE
17473,male,7,0,fb,NY
17474,male,1,0,seo,NY
17475,male,4,0,seo,KS
17476,male,1,0,fb,NY
17477,male,1,0,fb,NY
17478,male,3,0,twitter,CA
17479,male,1,0,ig,NY
17480,male,1,0,ig,NY
17481,male,1,0,fb,NY
17482,male,1,0,twitter,NY
17483,male,1,0,ig,NY
17484,male,1,0,fb,NY
17485,male,1,0,seo,NY
17486,male,3,0,fb,CA
17487,male,1,0,seo,NY
17488,male,5,0,seo,NE
17489,male,2,0,twitter,CA
17490,male,1,0,twitter,NY
17491,male,1,0,seo,NY
17492,male,1,0,fb,NY
17493,male,2,0,fb,CA
17494,male,1,0,twitter,NY
17495,male,5,0,seo,NE
17496,male,2,0,seo,CA
17497,male,3,0,seo,CA
17498,male,2,0,fb,CA
17499,male,1,0,ig,NY
17500,male,1,0,fb,NY
17501,male,1,0,seo,NY
17502,male,1,0,seo,NY
17503,male,1,0,twitter,NY
17504,male,1,0,seo,NY
17505,male,1,0,seo,NY
17506,male,1,0,ig,NY
17507,male,2,0,fb,CA
17508,male,1,0,twitter,NY
17509,male,2,0,fb,CA
17510,male,3,0,ig,CA
17511,male,1,0,seo,NY
17512,male,2,0,seo,CA
17513,male,1,0,fb,NY
17514,male,1,0,fb,NY
17515,male,3,0,seo,CA
17516,male,1,0,twitter,NY
17517,male,1,0,seo,NY
17518,male,3,0,twitter,CA
17519,male,1,0,seo,NY
17520,male,1,0,seo,NY
17521,male,1,0,ig,NY
17522,female,5,0,seo,WV
17523,male,4,0,fb,KS
17524,male,1,0,fb,NY
17525,male,3,0,seo,CA
17526,male,1,0,twitter,NY
17527,male,66,0,seo,SC
17528,male,2,0,fb,CA
17529,male,5,0,ig,NE
17530,male,1,0,ig,NY
17531,male,1,0,seo,NY
17532,male,1,0,seo,NY
17533,male,1,0,seo,NY
17534,male,2,0,ig,CA
17535,male,70,0,twitter,NY
17536,male,1,0,seo,NY
17537,male,2,0,seo,CA
17538,male,1,0,twitter,NY
17539,male,1,0,seo,NY
17540,male,1,0,fb,NY
17541,male,1,0,seo,NY
17542,male,1,0,seo,NY
17543,male,1,0,fb,NY
17544,male,1,0,fb,NY
17545,male,21,0,twitter,NY
17546,male,2,0,twitter,CA
17547,male,3,0,ig,CA
17548,male,1,0,seo,NY
17549,male,1,0,twitter,NY
17550,male,1,0,twitter,NY
17551,male,2,0,twitter,CA
17552,male,3,0,twitter,CA
17553,male,1,0,seo,NY
17554,male,1,0,seo,NY
17555,male,1,0,ig,NY
17556,male,1,0,ig,NY
17557,male,3,0,seo,CA
17558,male,1,0,ig,NY
17559,male,9,0,twitter,CA
17560,male,1,0,ig,NY
17561,female,3,0,seo,NY
17562,male,1,0,seo,NY
17563,male,4,0,ig,KS
17564,male,2,0,seo,CA
17565,male,1,0,seo,NY
17566,male,1,0,twitter,NY
17567,male,1,0,twitter,NY
17568,male,22,0,ig,NY
17569,male,2,0,seo,CA
17570,male,1,0,twitter,NY
17571,male,1,0,seo,NY
17572,male,1,0,seo,NY
17573,male,1,0,seo,NY
17574,male,1,0,twitter,NY
17575,male,1,0,ig,NY
17576,male,1,0,fb,NY
17577,male,1,0,seo,NY
17578,male,1,0,twitter,NY
17579,male,3,0,fb,CA
17580,male,2,0,seo,CA
17581,male,1,0,seo,NY
17582,male,2,0,twitter,CA
17583,male,5,0,fb,NE
17584,male,1,0,seo,NY
17585,male,1,0,seo,NY
17586,male,2,0,fb,CA
17587,male,1,0,seo,NY
17588,male,1,0,fb,NY
17589,male,2,0,fb,CA
17590,male,1,0,seo,NY
17591,male,4,0,ig,KS
17592,male,2,0,seo,CA
17593,male,1,0,seo,NY
17594,male,1,0,fb,NY
17595,male,3,0,seo,CA
17596,male,1,0,twitter,NY
17597,male,1,0,seo,NY
17598,male,1,0,seo,NY
17599,male,1,0,twitter,NY
17600,male,1,0,seo,NY
17601,male,7,0,fb,NY
17602,male,1,0,twitter,NY
17603,male,1,0,fb,NY
17604,male,3,0,twitter,CA
17605,male,1,0,seo,NY
17606,male,1,0,seo,NY
17607,male,2,0,ig,CA
17608,male,1,0,seo,NY
17609,male,1,0,ig,NY
17610,male,1,0,seo,NY
17611,male,5,0,seo,NE
17612,male,4,0,ig,KS
17613,male,3,0,seo,CA
17614,male,1,0,twitter,NY
17615,male,1,0,seo,NY
17616,male,1,0,fb,NY
17617,male,1,0,ig,NY
17618,male,6,0,ig,NY
17619,male,1,0,seo,NY
17620,male,1,0,seo,NY
17621,male,2,0,seo,CA
17622,male,1,0,fb,NY
17623,male,1,0,seo,NY
17624,male,1,0,twitter,NY
17625,male,1,0,twitter,NY
17626,male,8,0,fb,GA
17627,male,1,0,seo,NY
17628,male,2,0,seo,CA
17629,male,1,0,ig,NY
17630,male,2,0,twitter,CA
17631,male,2,0,twitter,CA
17632,male,1,0,fb,NY
17633,male,1,0,twitter,NY
17634,male,1,0,fb,NY
17635,male,2,0,seo,CA
17636,male,1,0,twitter,NY
17637,male,2,0,seo,CA
17638,male,1,0,seo,NY
17639,male,3,0,ig,CA
17640,male,1,0,seo,NY
17641,male,1,0,fb,NY
17642,male,4,0,ig,KS
17643,male,1,0,ig,NY
17644,male,7,0,fb,NY
17645,male,11,0,fb,ME
17646,male,1,0,seo,NY
17647,male,1,0,twitter,NY
17648,male,15,0,ig,NY
17649,male,9,0,ig,CA
17650,male,1,0,fb,NY
17651,male,1,0,twitter,NY
17652,male,1,0,fb,NY
17653,male,1,0,twitter,NY
17654,female,4,0,fb,DE
17655,male,43,0,twitter,NY
17656,male,1,0,seo,NY
17657,male,1,0,ig,NY
17658,male,1,0,ig,NY
17659,male,1,0,twitter,NY
17660,male,1,0,seo,NY
17661,male,17,0,seo,NY
17662,male,9,0,seo,CA
17663,male,2,0,seo,CA
17664,male,1,0,fb,NY
17665,male,1,0,seo,NY
17666,male,1,0,seo,NY
17667,male,1,0,seo,NY
17668,male,1,0,fb,NY
17669,male,3,0,twitter,CA
17670,male,1,0,seo,NY
17671,male,2,0,fb,CA
17672,male,1,0,fb,NY
17673,male,1,0,ig,NY
17674,male,1,0,fb,NY
17675,male,1,0,twitter,NY
17676,male,1,0,fb,NY
17677,male,1,0,ig,NY
17678,male,1,0,ig,NY
17679,male,2,0,twitter,CA
17680,male,1,0,twitter,NY
17681,male,1,0,seo,NY
17682,male,3,0,twitter,CA
17683,male,1,0,fb,NY
17684,male,1,0,fb,NY
17685,male,2,0,seo,CA
17686,male,1,0,ig,NY
17687,male,1,0,seo,NY
17688,male,1,0,twitter,NY
17689,male,6,0,ig,NY
17690,male,1,0,fb,NY
17691,male,13,0,ig,NY
17692,male,1,0,seo,NY
17693,male,1,0,fb,NY
17694,male,5,0,fb,NE
17695,male,1,0,twitter,NY
17696,male,1,0,fb,NY
17697,male,1,0,ig,NY
17698,male,1,0,ig,NY
17699,male,2,0,twitter,CA
17700,male,1,0,ig,NY
17701,male,1,0,twitter,NY
17702,female,8,0,twitter,CA
17703,male,1,0,twitter,NY
17704,male,1,0,fb,NY
17705,male,2,0,fb,CA
17706,male,2,0,ig,CA
17707,male,2,0,ig,CA
17709,male,1,0,twitter,NY
17710,male,3,0,seo,CA
17711,male,4,0,ig,FL
17712,male,3,0,seo,CA
17713,male,1,0,seo,NY
17714,male,1,0,fb,NY
17715,male,1,0,seo,NY
17716,male,1,0,ig,NY
17717,male,1,0,twitter,NY
17718,male,6,0,seo,NY
17719,male,1,0,fb,NY
17720,male,1,0,seo,NY
17721,male,1,0,seo,NY
17722,male,1,0,twitter,NY
17723,male,5,0,seo,NE
17724,male,2,0,fb,CA
17725,male,1,0,seo,NY
17726,male,2,0,seo,CA
17727,male,3,0,seo,CA
17728,male,1,0,seo,NY
17729,male,1,0,seo,NY
17730,male,1,0,seo,NY
17731,male,4,0,fb,KS
17732,male,1,0,seo,NY
17733,male,1,0,twitter,NY
17734,male,7,0,ig,MD
17735,male,1,0,ig,NY
17736,male,2,0,seo,CA
17737,male,5,0,fb,NE
17738,male,1,0,seo,NY
17739,male,1,0,fb,NY
17740,male,1,0,fb,NY
17741,male,1,0,twitter,NY
17742,male,1,0,seo,NY
17743,male,2,0,fb,CA
17744,male,1,0,seo,NY
17745,male,1,0,seo,NY
17746,male,1,0,seo,NY
17747,male,1,0,seo,NY
17748,male,2,0,ig,CA
17749,male,1,0,seo,NY
17750,male,1,0,seo,NY
17751,male,2,0,ig,CA
17752,male,2,0,twitter,CA
17753,male,1,0,seo,NY
17754,female,5,0,ig,WV
17755,male,1,0,seo,NY
17756,male,1,0,seo,NY
17757,male,1,0,seo,NY
17758,male,14,0,seo,NY
17759,male,11,0,ig,NY
17760,male,1,0,fb,NY
17761,male,1,0,fb,NY
17762,male,1,0,fb,NY
17763,male,2,0,seo,CA
17764,male,3,0,seo,CA
17765,male,2,0,seo,CA
17766,male,2,0,ig,CA
17767,male,9,0,seo,CA
17768,male,3,0,twitter,CA
17769,male,1,0,seo,NY
17770,male,2,0,twitter,CA
17771,male,1,0,fb,NY
17772,male,1,0,fb,NY
17773,male,2,0,ig,CA
17774,male,1,0,twitter,NY
17775,male,5,0,fb,NE
17776,male,4,0,ig,KS
17777,male,1,0,seo,NY
17778,male,2,0,ig,CA
17779,male,12,0,ig,NY
17780,male,1,0,fb,NY
17781,male,1,0,seo,NY
17782,male,1,0,fb,NY
17783,male,1,0,ig,NY
17784,male,1,0,fb,NY
17785,male,1,0,twitter,NY
17786,male,1,0,seo,NY
17787,male,2,0,seo,CA
17788,male,1,0,seo,NY
17789,male,3,0,fb,CA
17790,male,1,0,seo,NY
17791,male,1,0,seo,NY
17792,male,1,0,seo,NY
17793,male,1,0,seo,NY
17794,male,1,0,ig,NY
17795,male,1,0,fb,NY
17796,male,2,0,seo,CA
17797,male,1,0,ig,NY
17798,male,1,0,ig,NY
17799,male,1,0,fb,NY
17800,male,1,0,seo,NY
17801,male,4,0,seo,KS
17802,male,2,0,fb,CA
17803,male,1,0,seo,NY
17804,male,1,0,twitter,NY
17805,male,8,0,seo,GA
17806,male,1,0,seo,NY
17807,male,1,0,fb,NY
17808,male,1,0,twitter,NY
17809,male,1,0,twitter,NY
17810,male,8,0,fb,GA
17811,male,1,0,ig,NY
17812,male,3,0,ig,NY
17813,male,2,0,twitter,CA
17814,male,1,0,seo,NY
17815,male,1,0,twitter,NY
17816,male,1,0,ig,NY
17817,male,1,0,fb,NY
17818,male,7,0,fb,NY
17819,male,1,0,fb,NY
17820,male,1,0,fb,NY
17821,male,1,0,seo,NY
17822,male,2,0,ig,CA
17823,male,6,0,seo,NY
17824,male,7,0,ig,NY
17825,male,3,0,ig,CA
17826,male,1,0,seo,NY
17827,male,1,0,seo,NY
17828,male,1,0,ig,NY
17829,male,9,0,fb,CA
17830,male,1,0,fb,NY
17831,male,1,0,ig,NY
17832,male,1,0,fb,NY
17833,male,1,0,seo,NY
17834,male,1,0,fb,NY
17835,male,1,0,ig,NY
17836,male,3,0,fb,CA
17837,male,1,0,seo,NY
17838,male,1,0,seo,NY
17839,male,1,0,twitter,NY
17840,male,5,0,fb,NE
17841,male,4,0,ig,KS
17842,male,2,0,ig,CA
17843,male,1,0,seo,NY
17844,male,3,0,seo,CA
17845,male,1,0,fb,NY
17846,male,1,0,ig,NY
17847,male,1,0,twitter,NY
17848,male,2,0,twitter,TN
17849,male,4,0,seo,KS
17850,male,1,0,seo,NY
17851,male,1,0,seo,NY
17852,male,1,0,twitter,NY
17853,male,1,0,seo,NY
17854,male,3,0,seo,CA
17855,male,1,0,fb,NY
17856,male,1,0,seo,NY
17857,male,1,0,ig,NY
17858,male,2,0,twitter,CA
17859,male,1,0,ig,NY
17860,male,2,0,seo,CA
17861,male,1,0,seo,NY
17862,male,2,0,seo,CA
17863,male,1,0,ig,NY
17864,male,1,0,seo,NY
17865,male,1,0,twitter,NY
17866,male,1,0,twitter,NY
17867,male,1,0,ig,NY
17868,male,1,0,seo,NY
17869,male,2,0,seo,CA
17870,male,1,0,ig,NY
17871,male,1,0,seo,NY
17872,male,1,0,seo,NY
17873,male,1,0,seo,NY
17874,male,1,0,seo,NY
17875,male,9,0,twitter,CA
17876,male,2,0,fb,CA
17877,male,1,0,fb,NY
17878,male,1,0,seo,NY
17879,male,1,0,fb,NY
17880,male,2,0,ig,CA
17881,male,1,0,fb,NY
17882,male,1,0,fb,NY
17883,male,1,0,ig,NY
17884,male,3,0,ig,CA
17885,male,1,0,twitter,NY
17886,male,1,0,fb,NY
17887,male,1,0,twitter,NY
17888,male,1,0,seo,NY
17889,male,1,0,seo,NY
17890,male,1,0,seo,NY
17891,male,1,0,fb,NY
17892,male,2,0,twitter,CA
17893,male,1,0,ig,NY
17894,male,1,0,ig,NY
17895,male,1,0,seo,NY
17896,male,2,0,fb,CA
17897,male,1,0,seo,NY
17898,male,1,0,fb,NY
17899,male,1,0,fb,NY
17900,male,1,0,fb,NY
17901,male,2,0,ig,CA
17902,male,1,0,seo,NY
17903,male,1,0,seo,NY
17904,male,1,0,twitter,NY
17905,male,1,0,seo,NY
17906,male,1,0,ig,NY
17907,male,1,0,twitter,NY
17908,male,1,0,twitter,NY
17909,male,5,0,ig,NE
17910,male,1,0,twitter,NY
17911,male,2,0,seo,CA
17912,male,2,0,twitter,CA
17913,male,1,0,ig,NY
17914,male,2,0,twitter,CA
17915,male,1,0,seo,NY
17916,male,1,0,seo,NY
17917,male,1,0,seo,NY
17918,male,3,0,ig,CA
17919,male,2,0,fb,CA
17920,male,1,0,fb,NY
17921,male,2,0,twitter,CA
17922,male,7,0,fb,MD
17923,male,1,0,seo,NY
17924,male,1,0,twitter,NY
17925,male,1,0,seo,NY
17926,male,12,0,seo,NY
17927,male,1,0,twitter,NY
17928,female,3,0,fb,NY
17929,male,1,0,seo,NY
17930,male,2,0,ig,CA
17931,male,1,0,seo,NY
17932,male,2,0,fb,CA
17933,male,2,0,fb,CA
17934,male,1,0,seo,NY
17935,male,1,0,ig,NY
17936,male,1,0,ig,NY
17937,male,1,0,fb,NY
17938,male,1,0,seo,NY
17939,male,2,0,ig,CA
17940,male,7,0,seo,NY
17941,male,1,0,fb,NY
17942,male,1,0,twitter,NY
17943,male,3,0,seo,CA
17944,male,2,0,fb,CA
17945,male,4,0,ig,KS
17946,male,3,0,seo,NY
17947,male,1,0,ig,NY
17948,male,1,0,twitter,NY
17949,male,1,0,seo,NY
17950,male,2,0,twitter,CA
17951,male,1,0,twitter,NY
17952,male,2,0,ig,CA
17953,male,2,0,ig,CA
17954,male,1,0,ig,NY
17955,male,10,0,twitter,NY
17956,male,1,0,ig,NY
17957,male,2,0,fb,CA
17958,male,1,0,ig,NY
17959,male,10,0,ig,CA
17960,male,1,0,twitter,NY
17961,male,1,0,seo,NY
17962,male,1,0,seo,NY
17963,male,1,0,seo,NY
17964,male,1,0,fb,NY
17965,male,4,0,fb,KS
17966,male,1,0,seo,NY
17967,male,3,0,ig,CA
17968,male,1,0,fb,NY
17969,male,1,0,seo,NY
17970,male,1,0,seo,NY
17971,male,5,0,seo,NE
17972,male,1,0,twitter,NY
17973,male,1,0,twitter,NY
17974,male,1,0,twitter,NY
17975,male,1,0,ig,NY
17976,male,2,0,fb,CA
17977,male,1,0,ig,NY
17978,male,1,0,seo,NY
17979,male,1,0,seo,NY
17980,male,5,0,seo,NE
17981,male,1,0,seo,NY
17982,male,2,0,ig,CA
17983,male,3,0,seo,CA
17984,male,1,0,fb,NY
17985,male,1,0,ig,NY
17986,male,1,0,seo,NY
17987,male,2,0,seo,CA
17988,male,2,0,fb,CA
17989,male,4,0,seo,KS
17990,male,2,0,ig,CA
17991,male,1,0,seo,NY
17992,male,1,0,ig,NY
17993,male,1,0,seo,NY
17994,male,1,0,twitter,NY
17995,male,9,0,twitter,CA
17996,male,1,0,twitter,NY
17997,male,1,0,fb,NY
17998,male,1,0,seo,NY
17999,male,24,0,fb,NY
18000,male,1,0,twitter,NY
18001,male,1,0,seo,NY
18002,male,1,0,seo,NY
18003,male,1,0,twitter,NY
18004,male,13,0,twitter,NY
18005,male,5,0,twitter,NE
18006,male,1,0,ig,NY
18007,male,9,0,fb,CA
18008,male,1,0,ig,NY
18009,male,25,0,seo,NY
18010,male,1,0,ig,NY
18011,female,1,0,seo,NY
18012,female,2,0,seo,CA
18013,male,1,0,seo,NY
18014,male,3,0,fb,CA
18015,male,1,0,fb,NY
18016,female,4,0,ig,KS
18017,female,8,0,twitter,GA
18018,male,1,0,ig,NY
18019,male,2,0,fb,CA
18020,male,5,0,seo,NE
18021,male,1,0,ig,NY
18022,male,1,0,twitter,NY
18023,female,1,0,seo,NY
18024,female,1,0,fb,NY
18025,male,6,0,seo,NY
18026,male,1,0,twitter,NY
18027,male,1,0,ig,NY
18028,female,1,0,seo,NY
18029,female,1,0,fb,NY
18030,male,1,0,seo,NY
18031,male,1,0,fb,NY
18032,male,2,0,seo,CA
18033,male,3,0,ig,CA
18034,male,1,0,seo,NY
18035,female,3,0,ig,CA
18036,female,1,0,ig,NY
18037,male,1,0,fb,NY
18038,male,3,0,twitter,CA
18039,male,1,0,twitter,NY
18040,female,1,0,seo,NY
18041,female,1,0,fb,NY
18042,male,1,0,seo,NY
18043,male,2,0,twitter,CA
18044,male,1,0,ig,NY
18045,male,1,0,seo,NY
18046,male,1,0,seo,NY
18047,male,1,0,ig,NY
18048,male,1,0,fb,NY
18049,male,7,0,ig,NY
18050,male,1,0,ig,NY
18051,male,1,0,fb,NY
18052,male,1,0,fb,NY
18053,male,1,0,seo,NY
18054,male,1,0,seo,NY
18055,male,1,0,seo,NY
18056,male,2,0,seo,CA
18057,male,4,0,ig,KY
18058,male,3,0,twitter,CA
18059,male,1,0,fb,NY
18060,male,2,0,twitter,CA
18061,male,16,0,seo,NY
18062,male,1,0,ig,NY
18063,male,1,0,seo,NY
18064,female,9,0,twitter,CA
18065,male,1,0,fb,NY
18066,male,1,0,seo,NY
18067,male,1,0,fb,NY
18068,male,8,0,ig,GA
18069,male,1,0,seo,NY
18070,male,2,0,twitter,CA
18071,male,6,0,twitter,NY
18072,male,1,0,seo,NY
18073,male,5,0,twitter,MO
18074,male,2,0,seo,CA
18075,male,1,0,seo,NY
18076,male,2,0,fb,CA
18077,male,5,0,twitter,NE
18078,male,6,0,fb,NY
18079,male,1,0,seo,NY
18080,male,1,0,ig,NY
18081,female,1,0,ig,NY
18082,female,1,0,fb,NY
18083,male,2,0,seo,CA
18084,male,1,0,seo,NY
18085,male,1,0,seo,NY
18086,female,3,0,fb,CA
18087,female,2,0,twitter,CA
18088,male,2,0,fb,CA
18089,male,1,0,seo,NY
18090,male,1,0,seo,NY
18091,male,1,0,twitter,NY
18092,male,1,0,twitter,NY
18093,female,10,0,seo,CA
18094,female,1,0,ig,NY
18095,male,1,0,ig,NY
18096,male,10,0,seo,CA
18097,male,1,0,ig,NY
18098,female,2,0,fb,CA
18099,female,1,0,ig,NY
18100,male,2,0,seo,CA
18101,female,3,0,seo,NY
18102,male,1,0,seo,NY
18103,male,1,0,fb,NY
18104,male,1,0,twitter,NY
18105,male,4,0,seo,KY
18106,female,1,0,fb,NY
18107,female,2,0,seo,CA
18108,male,1,0,seo,NY
18109,male,1,0,seo,NY
18110,male,5,0,twitter,NE
18111,female,1,0,seo,NY
18112,female,1,0,seo,NY
18113,male,1,0,seo,NY
18114,male,2,0,seo,CA
18115,male,1,0,ig,NY
18116,male,2,0,twitter,CA
18117,male,3,0,twitter,CA
18118,male,3,0,twitter,CA
18119,male,2,0,fb,CA
18120,male,2,0,ig,CA
18121,male,1,0,fb,NY
18122,male,8,0,seo,GA
18123,male,1,0,seo,NY
18124,male,1,0,fb,NY
18125,male,1,0,twitter,NY
18126,male,2,0,twitter,TN
18127,female,1,0,ig,NY
18128,female,1,0,fb,NY
18129,male,3,0,fb,CA
18130,male,4,0,fb,KY
18131,male,2,0,fb,CA
18132,female,1,0,ig,NY
18133,female,1,0,twitter,NY
18134,male,1,0,seo,NY
18135,male,4,0,twitter,KY
18136,male,3,0,fb,CA
18137,male,1,0,fb,NY
18138,male,1,0,seo,NY
18139,female,1,0,ig,NY
18140,female,1,0,fb,NY
18141,male,93,0,seo,ME
18142,male,2,0,seo,CA
18143,male,1,0,twitter,NY
18144,male,1,0,seo,NY
18145,female,1,0,ig,NY
18146,female,1,0,twitter,NY
18147,male,3,0,twitter,CA
18148,male,1,0,twitter,NY
18149,male,1,0,twitter,NY
18150,male,4,0,seo,KY
